	 	Differential rates for pion production
	    (multiplied by the energy bin size = probability)
    Energy in	  Energy out   same flavor    p -> n	     n -> p
  1.587519e+21  1.261013e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.587519e+21  1.414880e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.587519e+21  1.587519e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.587519e+21  1.781226e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.587519e+21  1.998570e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.587519e+21  2.242433e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.587519e+21  2.516053e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.587519e+21  2.823052e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.587519e+21  3.167518e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.587519e+21  3.554016e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.587519e+21  3.987673e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.587519e+21  4.474244e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.587519e+21  5.020176e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.587519e+21  5.632733e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.587519e+21  6.320033e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.587519e+21  7.091196e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.587519e+21  7.956457e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.587519e+21  8.927276e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.587519e+21  1.001657e+23  0.000000e+00  0.000000e+00  0.000000e+00
  1.781226e+21  1.001657e+19  5.360848e-21  2.618008e-20  6.052323e-20
  1.781226e+21  1.123878e+19  8.712317e-21  4.303007e-20  9.981606e-20
  1.781226e+21  1.261013e+19  1.451271e-20  7.246641e-20  1.686375e-19
  1.781226e+21  1.414880e+19  2.481107e-20  1.246601e-19  2.909272e-19
  1.781226e+21  1.587519e+19  4.330754e-20  2.178533e-19  5.095521e-19
  1.781226e+21  1.781226e+19  7.607634e-20  3.843128e-19  9.003936e-19
  1.781226e+21  1.998570e+19  1.347776e-19  6.801681e-19  1.595563e-18
  1.781226e+21  2.242433e+19  2.376816e-19  1.201836e-18  2.821467e-18
  1.781226e+21  2.516053e+19  4.195807e-19  2.110760e-18  4.956664e-18
  1.781226e+21  2.823052e+19  7.327167e-19  3.668526e-18  8.613740e-18
  1.781226e+21  3.167518e+19  1.261384e-18  6.288661e-18  1.475989e-17
  1.781226e+21  3.554016e+19  2.136839e-18  1.061589e-17  2.490312e-17
  1.781226e+21  3.987673e+19  3.579688e-18  1.765383e-17  4.138988e-17
  1.781226e+21  4.474244e+19  5.898882e-18  2.892723e-17  6.777196e-17
  1.781226e+21  5.020176e+19  9.621583e-18  4.669940e-17  1.093085e-16
  1.781226e+21  5.632733e+19  1.543402e-17  7.427270e-17  1.736513e-16
  1.781226e+21  6.320033e+19  2.451268e-17  1.166451e-16  2.723458e-16
  1.781226e+21  7.091196e+19  3.895383e-17  1.833217e-16  4.273648e-16
  1.781226e+21  7.956457e+19  6.475950e-17  3.024871e-16  7.038509e-16
  1.781226e+21  8.927276e+19  1.231622e-16  5.751866e-16  1.334505e-15
  1.781226e+21  1.001657e+20  2.848521e-16  1.341741e-15  3.101079e-15
  1.781226e+21  1.123878e+20  7.670287e-16  3.636416e-15  8.366467e-15
  1.781226e+21  1.261013e+20  2.173301e-15  1.028995e-14  2.355527e-14
  1.781226e+21  1.414880e+20  6.029446e-15  2.833214e-14  6.448637e-14
  1.781226e+21  1.587519e+20  1.594087e-14  7.389541e-14  1.671102e-13
  1.781226e+21  1.781226e+20  3.983306e-14  1.813923e-13  4.071927e-13
  1.781226e+21  1.998570e+20  9.435292e-14  4.203541e-13  9.358358e-13
  1.781226e+21  2.242433e+20  2.133437e-13  9.264474e-13  2.042305e-12
  1.781226e+21  2.516053e+20  4.640452e-13  1.956858e-12  4.261869e-12
  1.781226e+21  2.823052e+20  9.830753e-13  4.014554e-12  8.609177e-12
  1.781226e+21  3.167518e+20  2.048494e-12  8.082767e-12  1.698401e-11
  1.781226e+21  3.554016e+20  4.252459e-12  1.618641e-11  3.306717e-11
  1.781226e+21  3.987673e+20  8.989088e-12  3.302295e-11  6.466081e-11
  1.781226e+21  4.474244e+20  4.010865e-10  2.616394e-10  3.205599e-10
  1.781226e+21  5.020176e+20  1.566526e-09  9.420736e-10  1.041620e-09
  1.781226e+21  5.632733e+20  2.609524e-09  1.841835e-09  1.896882e-09
  1.781226e+21  6.320033e+20  3.749399e-09  2.965778e-09  2.990063e-09
  1.781226e+21  7.091196e+20  4.870559e-09  3.958254e-09  4.295876e-09
  1.781226e+21  7.956457e+20  6.275880e-09  4.974903e-09  5.874233e-09
  1.781226e+21  8.927276e+20  8.142939e-09  6.041226e-09  7.606349e-09
  1.781226e+21  1.001657e+21  1.080195e-08  7.821505e-09  1.067933e-08
  1.781226e+21  1.123878e+21  1.525096e-08  1.135444e-08  1.625438e-08
  1.781226e+21  1.261013e+21  2.161651e-08  1.542725e-08  2.056993e-08
  1.781226e+21  1.414880e+21  2.870665e-08  1.694117e-08  2.104772e-08
  1.781226e+21  1.587519e+21  3.103710e-08  1.378592e-08  1.776868e-08
  1.781226e+21  1.781226e+21  0.000000e+00  6.489142e-09  1.081544e-08
  1.781226e+21  1.998570e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.781226e+21  2.242433e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.781226e+21  2.516053e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.781226e+21  2.823052e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.781226e+21  3.167518e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.781226e+21  3.554016e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.781226e+21  3.987673e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.781226e+21  4.474244e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.781226e+21  5.020176e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.781226e+21  5.632733e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.781226e+21  6.320033e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.781226e+21  7.091196e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.781226e+21  7.956457e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.781226e+21  8.927276e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.781226e+21  1.001657e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.781226e+21  1.123878e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.781226e+21  1.261013e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.781226e+21  1.414880e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.781226e+21  1.587519e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.781226e+21  1.781226e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.781226e+21  1.998570e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.781226e+21  2.242433e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.781226e+21  2.516053e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.781226e+21  2.823052e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.781226e+21  3.167518e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.781226e+21  3.554016e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.781226e+21  3.987673e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.781226e+21  4.474244e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.781226e+21  5.020176e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.781226e+21  5.632733e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.781226e+21  6.320033e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.781226e+21  7.091196e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.781226e+21  7.956457e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.781226e+21  8.927276e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.781226e+21  1.001657e+23  0.000000e+00  0.000000e+00  0.000000e+00
  1.998570e+21  1.001657e+19  3.833685e-21  1.851672e-20  4.271005e-20
  1.998570e+21  1.123878e+19  6.208675e-21  3.041085e-20  7.039601e-20
  1.998570e+21  1.261013e+19  1.033037e-20  5.117795e-20  1.188578e-19
  1.998570e+21  1.414880e+19  1.756318e-20  8.795500e-20  2.048889e-19
  1.998570e+21  1.587519e+19  3.048451e-20  1.535267e-19  3.585825e-19
  1.998570e+21  1.781226e+19  5.368948e-20  2.705240e-19  6.331187e-19
  1.998570e+21  1.998570e+19  9.456702e-20  4.782641e-19  1.120958e-18
  1.998570e+21  2.242433e+19  1.671299e-19  8.440252e-19  1.980451e-18
  1.998570e+21  2.516053e+19  2.931425e-19  1.480370e-18  3.475901e-18
  1.998570e+21  2.823052e+19  5.115645e-19  2.569473e-18  6.034445e-18
  1.998570e+21  3.167518e+19  8.779718e-19  4.398652e-18  1.032885e-17
  1.998570e+21  3.554016e+19  1.488424e-18  7.417503e-18  1.741060e-17
  1.998570e+21  3.987673e+19  2.480623e-18  1.231916e-17  2.890079e-17
  1.998570e+21  4.474244e+19  4.088075e-18  2.015877e-17  4.726621e-17
  1.998570e+21  5.020176e+19  6.631278e-18  3.249198e-17  7.612995e-17
  1.998570e+21  5.632733e+19  1.065288e-17  5.158559e-17  1.207582e-16
  1.998570e+21  6.320033e+19  1.683290e-17  8.085288e-17  1.890601e-16
  1.998570e+21  7.091196e+19  2.666228e-17  1.267199e-16  2.958934e-16
  1.998570e+21  7.956457e+19  4.406468e-17  2.077501e-16  4.842469e-16
  1.998570e+21  8.927276e+19  8.244733e-17  3.893081e-16  9.053283e-16
  1.998570e+21  1.001657e+20  1.876478e-16  8.915097e-16  2.066169e-15
  1.998570e+21  1.123878e+20  4.972794e-16  2.377203e-15  5.489183e-15
  1.998570e+21  1.261013e+20  1.392657e-15  6.647377e-15  1.528754e-14
  1.998570e+21  1.414880e+20  3.829256e-15  1.814599e-14  4.154184e-14
  1.998570e+21  1.587519e+20  1.002010e-14  4.693790e-14  1.068842e-13
  1.998570e+21  1.781226e+20  2.480202e-14  1.143240e-13  2.587394e-13
  1.998570e+21  1.998570e+20  5.810767e-14  2.626447e-13  5.902159e-13
  1.998570e+21  2.242433e+20  1.296516e-13  5.724673e-13  1.276146e-12
  1.998570e+21  2.516053e+20  2.775863e-13  1.193146e-12  2.634382e-12
  1.998570e+21  2.823052e+20  5.746986e-13  2.396063e-12  5.228414e-12
  1.998570e+21  3.167518e+20  1.163730e-12  4.693558e-12  1.008890e-11
  1.998570e+21  3.554016e+20  2.326408e-12  9.058009e-12  1.908813e-11
  1.998570e+21  3.987673e+20  4.648635e-12  1.745093e-11  3.577753e-11
  1.998570e+21  4.474244e+20  9.480964e-12  3.435024e-11  6.756005e-11
  1.998570e+21  5.020176e+20  5.062024e-10  3.142868e-10  3.742905e-10
  1.998570e+21  5.632733e+20  1.824602e-09  1.065272e-09  1.164446e-09
  1.998570e+21  6.320033e+20  2.890899e-09  1.949514e-09  2.009006e-09
  1.998570e+21  7.091196e+20  4.028511e-09  3.022952e-09  3.057447e-09
  1.998570e+21  7.956457e+20  5.144450e-09  3.962482e-09  4.285680e-09
  1.998570e+21  8.927276e+20  6.519676e-09  4.917366e-09  5.747423e-09
  1.998570e+21  1.001657e+21  8.313103e-09  5.914310e-09  7.333146e-09
  1.998570e+21  1.123878e+21  1.081070e-08  7.531731e-09  1.007434e-08
  1.998570e+21  1.261013e+21  1.486972e-08  1.065130e-08  1.495404e-08
  1.998570e+21  1.414880e+21  2.058535e-08  1.422325e-08  1.873137e-08
  1.998570e+21  1.587519e+21  2.692241e-08  1.560786e-08  1.925817e-08
  1.998570e+21  1.781226e+21  2.917777e-08  1.302748e-08  1.674094e-08
  1.998570e+21  1.998570e+21  0.000000e+00  6.243842e-09  1.033056e-08
  1.998570e+21  2.242433e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.998570e+21  2.516053e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.998570e+21  2.823052e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.998570e+21  3.167518e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.998570e+21  3.554016e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.998570e+21  3.987673e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.998570e+21  4.474244e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.998570e+21  5.020176e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.998570e+21  5.632733e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.998570e+21  6.320033e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.998570e+21  7.091196e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.998570e+21  7.956457e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.998570e+21  8.927276e+21  0.000000e+00  0.000000e+00  0.000000e+00
  1.998570e+21  1.001657e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.998570e+21  1.123878e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.998570e+21  1.261013e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.998570e+21  1.414880e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.998570e+21  1.587519e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.998570e+21  1.781226e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.998570e+21  1.998570e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.998570e+21  2.242433e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.998570e+21  2.516053e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.998570e+21  2.823052e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.998570e+21  3.167518e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.998570e+21  3.554016e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.998570e+21  3.987673e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.998570e+21  4.474244e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.998570e+21  5.020176e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.998570e+21  5.632733e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.998570e+21  6.320033e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.998570e+21  7.091196e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.998570e+21  7.956457e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.998570e+21  8.927276e+22  0.000000e+00  0.000000e+00  0.000000e+00
  1.998570e+21  1.001657e+23  0.000000e+00  0.000000e+00  0.000000e+00
  2.242433e+21  1.001657e+19  2.767740e-21  1.310513e-20  3.015026e-20
  2.242433e+21  1.123878e+19  4.433553e-21  2.150316e-20  4.966922e-20
  2.242433e+21  1.261013e+19  7.354396e-21  3.615936e-20  8.381107e-20
  2.242433e+21  1.414880e+19  1.249224e-20  6.210185e-20  1.443859e-19
  2.242433e+21  1.587519e+19  2.156177e-20  1.083022e-19  2.525054e-19
  2.242433e+21  1.781226e+19  3.777094e-20  1.906228e-19  4.455084e-19
  2.242433e+21  1.998570e+19  6.671857e-20  3.366419e-19  7.881996e-19
  2.242433e+21  2.242433e+19  1.172475e-19  5.934959e-19  1.391423e-18
  2.242433e+21  2.516053e+19  2.057984e-19  1.039750e-18  2.440093e-18
  2.242433e+21  2.823052e+19  3.571980e-19  1.802474e-18  4.232552e-18
  2.242433e+21  3.167518e+19  6.112598e-19  3.081768e-18  7.237910e-18
  2.242433e+21  3.554016e+19  1.037856e-18  5.190130e-18  1.218784e-17
  2.242433e+21  3.987673e+19  1.728237e-18  8.610938e-18  2.021278e-17
  2.242433e+21  4.474244e+19  2.840833e-18  1.407329e-17  3.301775e-17
  2.242433e+21  5.020176e+19  4.595704e-18  2.265437e-17  5.312080e-17
  2.242433e+21  5.632733e+19  7.346654e-18  3.591247e-17  8.415053e-17
  2.242433e+21  6.320033e+19  1.161421e-17  5.618613e-17  1.315398e-16
  2.242433e+21  7.091196e+19  1.831714e-17  8.783007e-17  2.053872e-16
  2.242433e+21  7.956457e+19  3.009374e-17  1.432596e-16  3.344431e-16
  2.242433e+21  8.927276e+19  5.582454e-17  2.655190e-16  6.184751e-16
  2.242433e+21  1.001657e+20  1.245215e-16  5.976135e-16  1.388361e-15
  2.242433e+21  1.123878e+20  3.262403e-16  1.570864e-15  3.637520e-15
  2.242433e+21  1.261013e+20  9.026777e-16  4.346300e-15  1.003175e-14
  2.242433e+21  1.414880e+20  2.462422e-15  1.176812e-14  2.706388e-14
  2.242433e+21  1.587519e+20  6.393176e-15  3.023424e-14  6.923782e-14
  2.242433e+21  1.781226e+20  1.568136e-14  7.310016e-14  1.665608e-13
  2.242433e+21  1.998570e+20  3.640689e-14  1.666924e-13  3.775880e-13
  2.242433e+21  2.242433e+20  8.036341e-14  3.602671e-13  8.104972e-13
  2.242433e+21  2.516053e+20  1.698121e-13  7.427320e-13  1.657922e-12
  2.242433e+21  2.823052e+20  3.461302e-13  1.472041e-12  3.255375e-12
  2.242433e+21  3.167518e+20  6.855511e-13  2.824964e-12  6.176150e-12
  2.242433e+21  3.554016e+20  1.333024e-12  5.308744e-12  1.143778e-11
  2.242433e+21  3.987673e+20  2.567651e-12  9.863647e-12  2.084467e-11
  2.242433e+21  4.474244e+20  4.957212e-12  1.835161e-11  3.775450e-11
  2.242433e+21  5.020176e+20  9.788083e-12  3.497278e-11  6.908109e-11
  2.242433e+21  5.632733e+20  6.201460e-10  3.703120e-10  4.302731e-10
  2.242433e+21  6.320033e+20  2.082186e-09  1.186084e-09  1.283222e-09
  2.242433e+21  7.091196e+20  3.156777e-09  2.045322e-09  2.107459e-09
  2.242433e+21  7.956457e+20  4.280695e-09  3.062178e-09  3.104339e-09
  2.242433e+21  8.927276e+20  5.382732e-09  3.947585e-09  4.252845e-09
  2.242433e+21  1.001657e+21  6.720912e-09  4.842562e-09  5.601178e-09
  2.242433e+21  1.123878e+21  8.436699e-09  5.774254e-09  7.049915e-09
  2.242433e+21  1.261013e+21  1.077783e-08  7.244403e-09  9.491902e-09
  2.242433e+21  1.414880e+21  1.447627e-08  9.997690e-09  1.375562e-08
  2.242433e+21  1.587519e+21  1.960501e-08  1.313197e-08  1.706417e-08
  2.242433e+21  1.781226e+21  2.526946e-08  1.440651e-08  1.763327e-08
  2.242433e+21  1.998570e+21  2.745307e-08  1.232912e-08  1.575246e-08
  2.242433e+21  2.242433e+21  0.000000e+00  6.010180e-09  9.820864e-09
  2.242433e+21  2.516053e+21  0.000000e+00  0.000000e+00  0.000000e+00
  2.242433e+21  2.823052e+21  0.000000e+00  0.000000e+00  0.000000e+00
  2.242433e+21  3.167518e+21  0.000000e+00  0.000000e+00  0.000000e+00
  2.242433e+21  3.554016e+21  0.000000e+00  0.000000e+00  0.000000e+00
  2.242433e+21  3.987673e+21  0.000000e+00  0.000000e+00  0.000000e+00
  2.242433e+21  4.474244e+21  0.000000e+00  0.000000e+00  0.000000e+00
  2.242433e+21  5.020176e+21  0.000000e+00  0.000000e+00  0.000000e+00
  2.242433e+21  5.632733e+21  0.000000e+00  0.000000e+00  0.000000e+00
  2.242433e+21  6.320033e+21  0.000000e+00  0.000000e+00  0.000000e+00
  2.242433e+21  7.091196e+21  0.000000e+00  0.000000e+00  0.000000e+00
  2.242433e+21  7.956457e+21  0.000000e+00  0.000000e+00  0.000000e+00
  2.242433e+21  8.927276e+21  0.000000e+00  0.000000e+00  0.000000e+00
  2.242433e+21  1.001657e+22  0.000000e+00  0.000000e+00  0.000000e+00
  2.242433e+21  1.123878e+22  0.000000e+00  0.000000e+00  0.000000e+00
  2.242433e+21  1.261013e+22  0.000000e+00  0.000000e+00  0.000000e+00
  2.242433e+21  1.414880e+22  0.000000e+00  0.000000e+00  0.000000e+00
  2.242433e+21  1.587519e+22  0.000000e+00  0.000000e+00  0.000000e+00
  2.242433e+21  1.781226e+22  0.000000e+00  0.000000e+00  0.000000e+00
  2.242433e+21  1.998570e+22  0.000000e+00  0.000000e+00  0.000000e+00
  2.242433e+21  2.242433e+22  0.000000e+00  0.000000e+00  0.000000e+00
  2.242433e+21  2.516053e+22  0.000000e+00  0.000000e+00  0.000000e+00
  2.242433e+21  2.823052e+22  0.000000e+00  0.000000e+00  0.000000e+00
  2.242433e+21  3.167518e+22  0.000000e+00  0.000000e+00  0.000000e+00
  2.242433e+21  3.554016e+22  0.000000e+00  0.000000e+00  0.000000e+00
  2.242433e+21  3.987673e+22  0.000000e+00  0.000000e+00  0.000000e+00
  2.242433e+21  4.474244e+22  0.000000e+00  0.000000e+00  0.000000e+00
  2.242433e+21  5.020176e+22  0.000000e+00  0.000000e+00  0.000000e+00
  2.242433e+21  5.632733e+22  0.000000e+00  0.000000e+00  0.000000e+00
  2.242433e+21  6.320033e+22  0.000000e+00  0.000000e+00  0.000000e+00
  2.242433e+21  7.091196e+22  0.000000e+00  0.000000e+00  0.000000e+00
  2.242433e+21  7.956457e+22  0.000000e+00  0.000000e+00  0.000000e+00
  2.242433e+21  8.927276e+22  0.000000e+00  0.000000e+00  0.000000e+00
  2.242433e+21  1.001657e+23  0.000000e+00  0.000000e+00  0.000000e+00
  2.516053e+21  1.001657e+19  2.016370e-21  9.285175e-21  2.129017e-20
  2.516053e+21  1.123878e+19  3.203874e-21  1.521610e-20  3.505780e-20
  2.516053e+21  1.261013e+19  5.250009e-21  2.556233e-20  5.912532e-20
  2.516053e+21  1.414880e+19  8.893776e-21  4.386883e-20  1.017976e-19
  2.516053e+21  1.587519e+19  1.533575e-20  7.645643e-20  1.779222e-19
  2.516053e+21  1.781226e+19  2.670827e-20  1.344574e-19  3.136963e-19
  2.516053e+21  1.998570e+19  4.693423e-20  2.372037e-19  5.546264e-19
  2.516053e+21  2.242433e+19  8.271959e-20  4.177636e-19  9.784156e-19
  2.516053e+21  2.516053e+19  1.443883e-19  7.311967e-19  1.714532e-18
  2.516053e+21  2.823052e+19  2.506046e-19  1.266224e-18  2.971790e-18
  2.516053e+21  3.167518e+19  4.286398e-19  2.162430e-18  5.077875e-18
  2.516053e+21  3.554016e+19  7.211796e-19  3.637470e-18  8.543015e-18
  2.516053e+21  3.987673e+19  1.205429e-18  6.027448e-18  1.415410e-17
  2.516053e+21  4.474244e+19  1.977234e-18  9.841042e-18  2.310064e-17
  2.516053e+21  5.020176e+19  3.200468e-18  1.582276e-17  3.712348e-17
  2.516053e+21  5.632733e+19  5.093159e-18  2.505211e-17  5.874579e-17
  2.516053e+21  6.320033e+19  8.012276e-18  3.913420e-17  9.170519e-17
  2.516053e+21  7.091196e+19  1.261790e-17  6.103167e-17  1.428893e-16
  2.516053e+21  7.956457e+19  2.062904e-17  9.907455e-17  2.316420e-16
  2.516053e+21  8.927276e+19  3.790406e-17  1.820177e-16  4.246067e-16
  2.516053e+21  1.001657e+20  8.381074e-17  4.043373e-16  9.407959e-16
  2.516053e+21  1.123878e+20  2.155997e-16  1.047568e-15  2.431567e-15
  2.516053e+21  1.261013e+20  5.923188e-16  2.871417e-15  6.646202e-15
  2.516053e+21  1.414880e+20  1.600594e-15  7.718789e-15  1.781444e-14
  2.516053e+21  1.587519e+20  4.131667e-15  1.970533e-14  4.532675e-14
  2.516053e+21  1.781226e+20  1.005454e-14  4.736044e-14  1.085055e-13
  2.516053e+21  1.998570e+20  2.314771e-14  1.072583e-13  2.445568e-13
  2.516053e+21  2.242433e+20  5.064022e-14  2.301380e-13  5.217769e-13
  2.516053e+21  2.516053e+20  1.058752e-13  4.705329e-13  1.059772e-12
  2.516053e+21  2.823052e+20  2.130171e-13  9.226159e-13  2.062259e-12
  2.516053e+21  3.167518e+20  4.154789e-13  1.747753e-12  3.871328e-12
  2.516053e+21  3.554016e+20  7.908053e-13  3.220089e-12  7.053466e-12
  2.516053e+21  3.987673e+20  1.482879e-12  5.830368e-12  1.259042e-11
  2.516053e+21  4.474244e+20  2.762405e-12  1.046899e-11  2.218512e-11
  2.516053e+21  5.020176e+20  5.170378e-12  1.887509e-11  3.896205e-11
  2.516053e+21  5.632733e+20  9.913597e-12  3.493142e-11  6.928618e-11
  2.516053e+21  6.320033e+20  7.390990e-10  4.280121e-10  4.869217e-10
  2.516053e+21  7.091196e+20  2.333729e-09  1.302311e-09  1.396021e-09
  2.516053e+21  7.956457e+20  3.403434e-09  2.129166e-09  2.192289e-09
  2.516053e+21  8.927276e+20  4.504948e-09  3.086218e-09  3.133643e-09
  2.516053e+21  1.001657e+21  5.586504e-09  3.917940e-09  4.202779e-09
  2.516053e+21  1.123878e+21  6.883001e-09  4.755871e-09  5.442977e-09
  2.516053e+21  1.261013e+21  8.520605e-09  5.627488e-09  6.765858e-09
  2.516053e+21  1.414880e+21  1.071195e-08  6.965102e-09  8.939763e-09
  2.516053e+21  1.587519e+21  1.408146e-08  9.396769e-09  1.266247e-08
  2.516053e+21  1.781226e+21  1.868460e-08  1.215078e-08  1.556464e-08
  2.516053e+21  1.998570e+21  2.375220e-08  1.333161e-08  1.616887e-08
  2.516053e+21  2.242433e+21  2.586974e-08  1.169206e-08  1.481603e-08
  2.516053e+21  2.516053e+21  0.000000e+00  5.789847e-09  9.302179e-09
  2.516053e+21  2.823052e+21  0.000000e+00  0.000000e+00  0.000000e+00
  2.516053e+21  3.167518e+21  0.000000e+00  0.000000e+00  0.000000e+00
  2.516053e+21  3.554016e+21  0.000000e+00  0.000000e+00  0.000000e+00
  2.516053e+21  3.987673e+21  0.000000e+00  0.000000e+00  0.000000e+00
  2.516053e+21  4.474244e+21  0.000000e+00  0.000000e+00  0.000000e+00
  2.516053e+21  5.020176e+21  0.000000e+00  0.000000e+00  0.000000e+00
  2.516053e+21  5.632733e+21  0.000000e+00  0.000000e+00  0.000000e+00
  2.516053e+21  6.320033e+21  0.000000e+00  0.000000e+00  0.000000e+00
  2.516053e+21  7.091196e+21  0.000000e+00  0.000000e+00  0.000000e+00
  2.516053e+21  7.956457e+21  0.000000e+00  0.000000e+00  0.000000e+00
  2.516053e+21  8.927276e+21  0.000000e+00  0.000000e+00  0.000000e+00
  2.516053e+21  1.001657e+22  0.000000e+00  0.000000e+00  0.000000e+00
  2.516053e+21  1.123878e+22  0.000000e+00  0.000000e+00  0.000000e+00
  2.516053e+21  1.261013e+22  0.000000e+00  0.000000e+00  0.000000e+00
  2.516053e+21  1.414880e+22  0.000000e+00  0.000000e+00  0.000000e+00
  2.516053e+21  1.587519e+22  0.000000e+00  0.000000e+00  0.000000e+00
  2.516053e+21  1.781226e+22  0.000000e+00  0.000000e+00  0.000000e+00
  2.516053e+21  1.998570e+22  0.000000e+00  0.000000e+00  0.000000e+00
  2.516053e+21  2.242433e+22  0.000000e+00  0.000000e+00  0.000000e+00
  2.516053e+21  2.516053e+22  0.000000e+00  0.000000e+00  0.000000e+00
  2.516053e+21  2.823052e+22  0.000000e+00  0.000000e+00  0.000000e+00
  2.516053e+21  3.167518e+22  0.000000e+00  0.000000e+00  0.000000e+00
  2.516053e+21  3.554016e+22  0.000000e+00  0.000000e+00  0.000000e+00
  2.516053e+21  3.987673e+22  0.000000e+00  0.000000e+00  0.000000e+00
  2.516053e+21  4.474244e+22  0.000000e+00  0.000000e+00  0.000000e+00
  2.516053e+21  5.020176e+22  0.000000e+00  0.000000e+00  0.000000e+00
  2.516053e+21  5.632733e+22  0.000000e+00  0.000000e+00  0.000000e+00
  2.516053e+21  6.320033e+22  0.000000e+00  0.000000e+00  0.000000e+00
  2.516053e+21  7.091196e+22  0.000000e+00  0.000000e+00  0.000000e+00
